scenario,algorithm,n,pdr_critical_median,pdr_critical_iqr,pdr_critical_n,pdr_median,pdr_iqr,pdr_n,throughput_mbps_median,throughput_mbps_iqr,throughput_mbps_n,time_to_restore_critical_s_median,time_to_restore_critical_s_iqr,time_to_restore_critical_s_n,control_seconds_median,control_seconds_iqr,control_seconds_n,p95_latency_ms_median,p95_latency_ms_iqr,p95_latency_ms_n
scale_free-n60-load0.7-none-centralised,spf-static,30,0.9489287539907758,0.04103424311165382,30,0.6091942361157134,0.04580444855233712,30,3628.931405277487,290.29556153003887,30,,,0,0.008347149996552616,0.010951899999781745,30,104.09804829186875,37.47633638918404,30
scale_free-n60-load0.7-random_node_10-centralised,cspf,30,0.7998060706340694,0.0950635790146569,30,0.6256986560156652,0.08357667382743894,30,3633.2902110437108,490.5455740551761,30,0.2,0.0,1,0.09100074999878416,0.046026974989217706,30,106.75940913322877,48.84279781899009,30
scale_free-n60-load0.7-random_node_10-centralised,ecmp,30,0.8085006829107189,0.09922822620881966,30,0.5638463991110794,0.062317019613247315,30,3297.6775705367972,307.6162436116783,30,,,0,0.10565609999321168,0.05168292500457028,30,104.11918416506265,9.068878787372938,30
scale_free-n60-load0.7-random_node_10-centralised,orbit,30,0.8091487478716755,0.09944000350775972,30,0.6272645943741615,0.06267604896228818,30,3660.4481819299617,326.69080191169814,30,,,0,0.08054260000062641,0.03856237501167925,30,106.39738853089058,37.50336646567331,30
scale_free-n60-load0.7-random_node_10-centralised,spf-reconverge,30,0.7755573535070961,0.10574507807853073,30,0.4988690475208297,0.05343736470401805,30,2934.6042857260436,284.18247963158274,30,,,0,0.01522359999944456,0.010776675022498239,30,104.59548616566644,49.6938832244268,30
scale_free-n60-load0.7-random_node_10-centralised,spf-static,30,0.704251890335235,0.14064359831541406,30,0.48813422467531864,0.06003241154269828,30,2865.811927427425,404.1024295952375,30,,,0,0.008172050002031028,0.0005869500018889084,30,104.06387407938428,1.9174773068021693,30
scale_free-n60-load0.7-random_node_30-centralised,cspf,30,0.5331645079851509,0.11229996799349834,30,0.38014715310086017,0.09573175160077951,30,2250.969191337872,563.2710540457672,30,,,0,0.06448945000738604,0.03284152500418713,30,108.31499757267204,48.07923571345623,30
scale_free-n60-load0.7-random_node_30-centralised,ecmp,30,0.5349457461603407,0.1302918248628332,30,0.34856083954592837,0.08881645360882129,30,2069.3505235638613,553.2024165738558,30,,,0,0.08855464999942342,0.042044799993163906,30,104.11131226182223,9.502271258725159,30
scale_free-n60-load0.7-random_node_30-centralised,orbit,30,0.5334177440748884,0.09539867987345285,30,0.3836312958887591,0.10806339186663177,30,2319.8240577891283,619.1402240042992,30,,,0,0.06356114998925477,0.03679697500410839,30,105.33558856467334,49.88641523371747,30
scale_free-n60-load0.7-random_node_30-centralised,spf-reconverge,30,0.5251083608669216,0.14707671308707715,30,0.31562642194909907,0.06825271767498964,30,1838.6092829371746,501.3474400894861,30,,,0,0.017346650005492847,0.01223910001499462,30,106.17697876777277,48.56661882935974,30
