experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit-no-protection,1,9654478515782580873,0.26750093281921056,0.7451835484859551,0.3563527220772049,0.12522362559291988,0.10217597586193723,4843.838398265672,119.7621734314983,255.0,0.0,0.0,True,150,0,0,0.0,1.8237563402127166,,0.059699000004911795,1,0,0.8332383999950252
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit-restoration-only,1,9654478515782580873,0.26750093281921056,0.7451835484859551,0.3563527220772049,0.12522362559291988,0.10217597586193723,4843.838398265672,119.7621734314983,255.0,0.0,0.0,True,150,0,0,0.0,1.8237563402127166,,0.04689769999822602,1,0,0.8927371000027051
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,cspf,2,17757390179992861849,0.273466736372099,0.557108975155071,0.2644602221667284,0.24311182663800146,0.15486492780603303,4756.718712055715,106.23733695932953,204.0,0.0,0.0,True,0,0,0,0.0,1.3838557534432057,,0.03345259999332484,1,0,0.6553267999988748
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit,2,17757390179992861849,0.2695475765085798,0.7528447604406246,0.30856070247066314,0.13443350793861192,0.1208353836909956,4688.548296502967,115.46887940293043,205.09687006556945,0.0,0.0,True,150,0,0,0.0,1.8440880180924,,0.0932526999968104,1,0,0.9653662000055192
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit-no-damping,2,17757390179992861849,0.2695475765085798,0.7528447604406246,0.30856070247066314,0.13443350793861192,0.1208353836909956,4688.548296502967,115.46887940293043,205.09687006556945,0.0,0.0,True,150,0,0,0.0,1.8440880180924,,0.038153400004375726,1,0,0.9241192999907071
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit-no-fallback,2,17757390179992861849,0.2595438609147505,0.7528447604406246,0.35965707982289863,0.1075780609670011,0.06281099077945887,4514.542266422204,125.57969072830417,306.0,0.0,0.0,True,80,0,0,0.0,1.8440880180924,,0.04171340000175405,1,10500,0.858946799999103
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit-no-preemption,2,17757390179992861849,0.2695475765085798,0.7528447604406246,0.30856070247066314,0.13443350793861192,0.1208353836909956,4688.548296502967,115.46887940293043,205.09687006556945,0.0,0.0,True,150,0,0,0.0,1.8440880180924,,0.036628800007747486,1,0,1.0068825000053039
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit-no-protection,2,17757390179992861849,0.2695475765085798,0.7528447604406246,0.30856070247066314,0.13443350793861192,0.1208353836909956,4688.548296502967,115.46887940293043,205.09687006556945,0.0,0.0,True,150,0,0,0.0,1.8440880180924,,0.036595500001567416,1,0,0.9068555999983801
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit-restoration-only,2,17757390179992861849,0.2695475765085798,0.7528447604406246,0.30856070247066314,0.13443350793861192,0.1208353836909956,4688.548296502967,115.46887940293043,205.09687006556945,0.0,0.0,True,150,0,0,0.0,1.8440880180924,,0.04150669999944512,1,0,0.8773063999979058
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,cspf,3,11489147848044058566,0.27965549229407605,0.650033212940529,0.3037729582251794,0.21784077564229218,0.1340701048747264,4803.5999081571,101.41599339479328,255.0,0.0,0.0,True,0,0,0,0.0,1.5946926110655748,,0.0477338999917265,1,0,0.9366468999942299
a8-ablation,scale_free-n60-load0.9-congestion_surge-centralised,scale_free,60,0.9,congestion_surge,CENTRALISED,orbit,3,11489147848044058566,0.271411369119949,0.7972539435572912,0.3494199774180272,0.10369331449960667,0.12795451413629347,4661.9918567749755,115.06583965826614,204.0,0.0,0.0,True,150,0,0,0.0,1.9619431579020257,,0.039901299998746254,1,0,0.6301505000010366
