experiment,scenario,family,nodes,offered_load,failure,algorithm,trial,seed,flows,live_links,bound,achieved,optimality_gap
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,0,3464819485423918118,24,24,107309.29190478596,107287.34343823219,0.000204534632222253
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,0,3464819485423918118,24,24,107309.29190478596,107164.87486448756,0.0013458018195343646
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,0,3464819485423918118,24,24,107309.29190478596,107164.87486448756,0.0013458018195343646
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,1,11893563731386259564,24,24,112236.28954375745,112032.2451887794,0.0018179891353099498
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,1,11893563731386259564,24,24,112236.28954375745,111789.58585381892,0.003980029024074017
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,1,11893563731386259564,24,24,112236.28954375745,112195.43068075823,0.0003640432445273234
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,1,11893563731386259564,24,24,112236.28954375745,111659.30217987917,0.005140827144444415
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,1,11893563731386259564,24,24,112236.28954375745,111659.30217987917,0.005140827144444415
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,2,2498557654348485338,24,24,110291.01595440309,110291.01595440309,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,2,2498557654348485338,24,24,110291.01595440309,110291.01595440309,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,2,2498557654348485338,24,24,110291.01595440309,110291.01595440309,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,2,2498557654348485338,24,24,110291.01595440309,110276.45370737732,0.00013203475278333876
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,2,2498557654348485338,24,24,110291.01595440309,110276.45370737732,0.00013203475278333876
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,3,11787932434484655076,24,24,147878.41469701953,147878.4146970195,2.220446049250313e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,3,11787932434484655076,24,24,147878.41469701953,147867.5876467856,7.321589331421574e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,3,11787932434484655076,24,24,147878.41469701953,147878.4146970195,2.220446049250313e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,3,11787932434484655076,24,24,147878.41469701953,147695.82980667407,0.0012346960218605485
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,3,11787932434484655076,24,24,147878.41469701953,147695.82980667407,0.0012346960218605485
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,4,14843590993531648462,24,24,131475.7445862812,131475.74458628116,2.220446049250313e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,4,14843590993531648462,24,24,131475.7445862812,131366.86904632053,0.0008281036194414115
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,4,14843590993531648462,24,24,131475.7445862812,131475.74458628116,2.220446049250313e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,4,14843590993531648462,24,24,131475.7445862812,130292.5500376389,0.00899933712005574
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,4,14843590993531648462,24,24,131475.7445862812,130292.5500376389,0.00899933712005574
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,5,1208214714046630278,24,24,107106.17246064637,107106.17246064638,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,5,1208214714046630278,24,24,107106.17246064637,107106.17246064638,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,5,1208214714046630278,24,24,107106.17246064637,107106.17246064638,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,5,1208214714046630278,24,24,107106.17246064637,106611.04668531158,0.004622756690485841
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,5,1208214714046630278,24,24,107106.17246064637,106611.04668531158,0.004622756690485841
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,6,5593129243132413592,24,24,122673.85000110959,122663.86279485348,8.141267479588876e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,6,5593129243132413592,24,24,122673.85000110959,122658.9185624722,0.00012171655684767302
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,6,5593129243132413592,24,24,122673.85000110959,122673.85000110957,1.1102230246251565e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,6,5593129243132413592,24,24,122673.85000110959,122581.8657700785,0.0007498275388785336
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,6,5593129243132413592,24,24,122673.85000110959,122581.8657700785,0.0007498275388785336
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,7,1611639327844356220,24,24,105372.16771941935,105345.37476934037,0.0002542697057378307
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,7,1611639327844356220,24,24,105372.16771941935,105348.09567324845,0.0002284478595429018
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,7,1611639327844356220,24,24,105372.16771941935,105372.16771941933,1.1102230246251565e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,7,1611639327844356220,24,24,105372.16771941935,105274.22761016934,0.000929468486505769
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,7,1611639327844356220,24,24,105372.16771941935,105274.22761016934,0.000929468486505769
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,8,14762151472868071438,24,24,103516.16474372474,103516.1647437247,4.440892098500626e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,8,14762151472868071438,24,24,103516.16474372474,103505.04293706667,0.00010744028901776836
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,8,14762151472868071438,24,24,103516.16474372474,103516.1647437247,4.440892098500626e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,8,14762151472868071438,24,24,103516.16474372474,103513.821518357,2.2636323259717095e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,8,14762151472868071438,24,24,103516.16474372474,103513.821518357,2.2636323259717095e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,9,4648643085038210551,24,24,114607.58065440584,114594.29291878252,0.00011594115805824146
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,9,4648643085038210551,24,24,114607.58065440584,114473.60485231935,0.0011689959889346069
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,9,4648643085038210551,24,24,114607.58065440584,114607.58065440586,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,9,4648643085038210551,24,24,114607.58065440584,113960.10624618526,0.005649490238983534
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,9,4648643085038210551,24,24,114607.58065440584,113960.10624618526,0.005649490238983534
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,10,8266323035915567558,24,24,102420.3680925588,102257.5752969247,0.0015894572404483442
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,10,8266323035915567558,24,24,102420.3680925588,102314.18986839896,0.0010366905151510952
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,10,8266323035915567558,24,24,102420.3680925588,102379.82757495886,0.0003958247598104814
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,10,8266323035915567558,24,24,102420.3680925588,101933.99973001773,0.004748746480793042
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,10,8266323035915567558,24,24,102420.3680925588,101933.99973001773,0.004748746480793042
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,11,4348514492193429821,24,24,129724.94484823047,129724.9448482305,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,11,4348514492193429821,24,24,129724.94484823047,129724.40333017662,4.17435562982682e-06
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,11,4348514492193429821,24,24,129724.94484823047,129724.9448482305,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,11,4348514492193429821,24,24,129724.94484823047,129088.66429935119,0.004904843471883469
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,11,4348514492193429821,24,24,129724.94484823047,129088.66429935119,0.004904843471883469
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,12,1744575379020747888,24,24,122310.69924453348,122299.88673924493,8.840195792625405e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,12,1744575379020747888,24,24,122310.69924453348,122144.76626858706,0.0013566513556976245
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,12,1744575379020747888,24,24,122310.69924453348,122307.56258230568,2.5645035529819893e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,12,1744575379020747888,24,24,122310.69924453348,121883.95030705986,0.0034890564775565958
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,12,1744575379020747888,24,24,122310.69924453348,121883.95030705986,0.0034890564775565958
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,13,9384211341454717410,24,24,158223.42095142597,158121.46493811338,0.0006443800336227712
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,13,9384211341454717410,24,24,158223.42095142597,158038.70858551995,0.0011674148163104414
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,13,9384211341454717410,24,24,158223.42095142597,158186.83075448507,0.00023125651512823087
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,13,9384211341454717410,24,24,158223.42095142597,157338.71757350906,0.0055914817957861684
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,13,9384211341454717410,24,24,158223.42095142597,157338.71757350906,0.0055914817957861684
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,14,126796138797284164,24,24,123285.13802487879,123285.13802487882,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,14,126796138797284164,24,24,123285.13802487879,123115.11861776492,0.0013790746381737717
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,14,126796138797284164,24,24,123285.13802487879,123285.13802487882,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,14,126796138797284164,24,24,123285.13802487879,123080.18874777063,0.0016624005163282662
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,14,126796138797284164,24,24,123285.13802487879,123080.18874777063,0.0016624005163282662
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,15,18146506935520072224,24,24,121164.72297393116,121164.7229739312,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,15,18146506935520072224,24,24,121164.72297393116,121164.7229739312,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,15,18146506935520072224,24,24,121164.72297393116,121164.7229739312,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,15,18146506935520072224,24,24,121164.72297393116,121094.6962434145,0.0005779465243503923
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,15,18146506935520072224,24,24,121164.72297393116,121094.6962434145,0.0005779465243503923
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,16,8098070902274838093,24,24,107342.48480368992,107342.48480368992,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,16,8098070902274838093,24,24,107342.48480368992,107342.48480368992,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,16,8098070902274838093,24,24,107342.48480368992,107342.48480368992,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,16,8098070902274838093,24,24,107342.48480368992,107334.95396973265,7.015706754909257e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,16,8098070902274838093,24,24,107342.48480368992,107334.95396973265,7.015706754909257e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,17,9630262699082537546,24,24,114820.57330031067,114820.57330031066,1.1102230246251565e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,17,9630262699082537546,24,24,114820.57330031067,114815.93366136627,4.040773191638092e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,17,9630262699082537546,24,24,114820.57330031067,114820.57330031066,1.1102230246251565e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,17,9630262699082537546,24,24,114820.57330031067,114725.78524964284,0.0008255319403424055
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,17,9630262699082537546,24,24,114820.57330031067,114725.78524964284,0.0008255319403424055
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,18,10517909774225343532,24,24,140837.60734029455,140837.6073402945,4.440892098500626e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,18,10517909774225343532,24,24,140837.60734029455,140803.44145331948,0.00024259065188825257
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,18,10517909774225343532,24,24,140837.60734029455,140837.6073402945,4.440892098500626e-16
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,18,10517909774225343532,24,24,140837.60734029455,140777.8313584793,0.0004244319606396818
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,18,10517909774225343532,24,24,140837.60734029455,140777.8313584793,0.0004244319606396818
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,19,10914055719237928412,24,24,104711.5013280272,104711.50132802721,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,19,10914055719237928412,24,24,104711.5013280272,104691.45242352918,0.0001914680263748192
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,19,10914055719237928412,24,24,104711.5013280272,104711.50132802721,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,19,10914055719237928412,24,24,104711.5013280272,104685.2030300821,0.0002511500418918011
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,19,10914055719237928412,24,24,104711.5013280272,104685.2030300821,0.0002511500418918011
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,20,10539403868481615130,24,24,122105.18719057308,122105.18719057308,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,20,10539403868481615130,24,24,122105.18719057308,122035.40285614322,0.0005715099909796573
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,20,10539403868481615130,24,24,122105.18719057308,122101.79158729006,2.7808837291365407e-05
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,20,10539403868481615130,24,24,122105.18719057308,121402.16807516945,0.005757487716769982
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,20,10539403868481615130,24,24,122105.18719057308,121402.16807516945,0.005757487716769982
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,21,162447156711359421,24,24,137920.1562124478,137905.44577883935,0.00010665905559004152
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,21,162447156711359421,24,24,137920.1562124478,137830.83080135772,0.0006476603097264055
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,21,162447156711359421,24,24,137920.1562124478,137920.15621244782,0.0
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,21,162447156711359421,24,24,137920.1562124478,137661.6040649482,0.001874650918327947
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,21,162447156711359421,24,24,137920.1562124478,137661.6040649482,0.001874650918327947
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,22,14524956865451706291,24,24,158008.71070634128,157362.0782679379,0.004092384752161782
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,ecmp,22,14524956865451706291,24,24,158008.71070634128,157176.4051273711,0.005267466427955392
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,orbit,22,14524956865451706291,24,24,158008.71070634128,157362.0782679379,0.004092384752161782
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-reconverge,22,14524956865451706291,24,24,158008.71070634128,156152.73844402411,0.011746012318058163
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,spf-static,22,14524956865451706291,24,24,158008.71070634128,156152.73844402411,0.011746012318058163
a10-optimality,grid-n12-load0.5-none-centralised,grid,9,0.5,none,cspf,23,12774988525227268078,24,24,99600.54965160986,99600.5496516099,0.0
